refund_id,order_id,refund_amount,refund_ts,status
1432,25549,49.99,2014-12-23 03:04:40+00:00,processed
1433,25448,49.99,2014-12-23 03:08:36+00:00,processed
1434,25861,45.99,2014-12-23 03:56:45+00:00,processed
1435,25640,45.99,2014-12-23 09:00:24+00:00,processed
1436,25980,49.99,2014-12-23 12:16:27+00:00,processed
1437,25474,49.99,2014-12-23 13:18:49+00:00,processed
1438,25165,45.99,2014-12-23 14:19:28+00:00,processed
1439,25987,49.99,2014-12-23 16:44:11+00:00,processed
1440,26084,49.99,2014-12-23 22:37:51+00:00,processed
1441,25558,49.99,2014-12-24 14:48:49+00:00,processed
1442,25420,45.99,2014-12-24 16:13:49+00:00,processed
1443,26207,49.99,2014-12-24 16:38:39+00:00,processed
1444,25833,49.99,2014-12-24 19:09:47+00:00,processed
1445,25848,49.99,2014-12-24 19:24:58+00:00,processed
1446,25590,59.99,2014-12-25 05:03:18+00:00,processed
1447,25743,49.99,2014-12-25 13:43:37+00:00,processed
1448,26109,49.99,2014-12-26 07:54:54+00:00,processed
1449,25992,49.99,2014-12-26 18:45:33+00:00,processed
1450,26270,49.99,2014-12-26 22:37:51+00:00,processed
1451,26211,49.99,2014-12-26 22:46:29+00:00,processed
1452,25847,49.99,2014-12-27 03:11:46+00:00,processed
1453,26396,59.99,2014-12-27 15:04:04+00:00,processed
1454,26199,59.99,2014-12-27 18:01:52+00:00,processed
1455,26017,45.99,2014-12-27 21:44:23+00:00,processed
1456,26410,59.99,2014-12-28 08:29:29+00:00,processed
1457,26475,45.99,2014-12-28 15:37:26+00:00,processed
1458,25691,29.99,2014-12-28 17:07:02+00:00,processed
1459,25799,49.99,2014-12-28 18:23:58+00:00,processed
1460,26480,45.99,2014-12-29 01:13:39+00:00,processed
1461,26556,49.99,2014-12-29 14:20:54+00:00,processed
1462,25735,49.99,2014-12-29 21:02:27+00:00,processed
1463,26503,45.99,2014-12-30 02:36:05+00:00,processed
1464,25844,45.99,2014-12-30 09:38:48+00:00,processed
1465,25838,49.99,2014-12-30 10:49:19+00:00,processed
1466,26210,49.99,2014-12-30 17:32:29+00:00,processed
1467,26492,49.99,2014-12-31 19:35:21+00:00,processed
1468,26212,49.99,2014-12-31 21:09:44+00:00,processed
1469,26205,45.99,2015-01-01 02:31:41+00:00,processed
1470,26424,45.99,2015-01-01 03:49:57+00:00,processed
1471,26131,45.99,2015-01-02 00:52:34+00:00,processed
1472,26080,49.99,2015-01-02 09:02:25+00:00,processed
1473,25964,45.99,2015-01-02 14:22:10+00:00,processed
1474,26633,49.99,2015-01-02 20:47:14+00:00,processed
1475,26365,45.99,2015-01-03 05:02:08+00:00,processed
1476,26781,59.99,2015-01-03 21:34:04+00:00,processed
1477,26439,59.99,2015-01-04 01:52:45+00:00,processed
1478,26111,49.99,2015-01-04 05:59:50+00:00,processed
1479,26070,45.99,2015-01-04 15:42:31+00:00,processed
1480,26742,29.99,2015-01-05 00:04:57+00:00,processed
1481,26175,45.99,2015-01-05 05:29:39+00:00,processed
1482,26393,45.99,2015-01-06 00:27:41+00:00,processed
1483,26769,49.99,2015-01-06 04:18:59+00:00,processed
1484,26570,49.99,2015-01-06 08:15:16+00:00,processed
1485,26442,49.99,2015-01-06 15:01:48+00:00,processed
1486,26621,49.99,2015-01-06 20:47:28+00:00,processed
1487,26656,45.99,2015-01-07 06:36:50+00:00,processed
1488,26378,45.99,2015-01-07 22:04:13+00:00,processed
1489,26987,49.99,2015-01-08 05:52:22+00:00,processed
1490,26294,45.99,2015-01-08 06:10:41+00:00,processed
1491,26835,29.99,2015-01-08 07:54:21+00:00,processed
1492,26867,49.99,2015-01-08 09:11:28+00:00,processed
1493,27263,45.99,2015-01-09 05:06:50+00:00,processed
1494,26934,49.99,2015-01-09 21:02:05+00:00,processed
1495,27214,45.99,2015-01-09 22:01:58+00:00,processed
1496,26814,45.99,2015-01-09 22:02:30+00:00,processed
1497,26692,49.99,2015-01-10 01:59:58+00:00,processed
1498,26522,59.99,2015-01-10 03:28:26+00:00,processed
1499,27121,49.99,2015-01-10 21:36:20+00:00,processed
1500,26608,49.99,2015-01-11 00:19:52+00:00,processed
1501,26961,49.99,2015-01-12 05:32:25+00:00,processed
1502,26675,49.99,2015-01-12 06:07:36+00:00,processed
1503,27030,59.99,2015-01-12 06:10:48+00:00,processed
1504,26919,45.99,2015-01-12 11:36:52+00:00,processed
1505,27061,49.99,2015-01-12 11:47:12+00:00,processed
1506,27062,49.99,2015-01-12 18:50:38+00:00,processed
1507,26717,49.99,2015-01-12 19:09:46+00:00,processed
1508,26982,45.99,2015-01-12 21:57:52+00:00,processed
1509,27469,49.99,2015-01-13 02:54:17+00:00,processed
1510,27202,49.99,2015-01-13 03:26:18+00:00,processed
1511,26802,45.99,2015-01-13 03:49:27+00:00,processed
1512,26757,45.99,2015-01-13 04:36:11+00:00,processed
1513,26895,45.99,2015-01-13 21:06:55+00:00,processed
1514,27116,45.99,2015-01-14 20:20:59+00:00,processed
1515,27437,45.99,2015-01-15 11:36:08+00:00,processed
1516,26928,49.99,2015-01-15 20:28:00+00:00,processed
1517,27037,49.99,2015-01-16 09:11:52+00:00,processed
1518,27161,49.99,2015-01-16 10:32:26+00:00,processed
1519,27519,45.99,2015-01-17 18:20:37+00:00,processed
1520,27658,29.99,2015-01-17 20:10:28+00:00,processed
1521,27892,49.99,2015-01-17 20:33:33+00:00,processed
1522,27812,49.99,2015-01-17 22:54:03+00:00,processed
1523,27867,49.99,2015-01-18 17:24:08+00:00,processed
1524,27765,45.99,2015-01-18 19:12:34+00:00,processed
1525,27622,49.99,2015-01-19 01:25:43+00:00,processed
1526,27061,45.99,2015-01-19 13:47:12+00:00,processed
1527,27441,45.99,2015-01-19 17:53:53+00:00,processed
1528,27207,49.99,2015-01-19 23:25:44+00:00,processed
1529,27722,49.99,2015-01-20 01:41:24+00:00,processed
1530,27674,59.99,2015-01-20 15:08:20+00:00,processed
1531,27671,49.99,2015-01-20 21:33:08+00:00,processed
1532,28008,29.99,2015-01-21 03:08:21+00:00,processed
1533,27951,49.99,2015-01-21 04:25:49+00:00,processed
1534,27969,45.99,2015-01-21 10:29:57+00:00,processed
1535,27382,49.99,2015-01-21 11:30:26+00:00,processed
1536,28063,49.99,2015-01-21 12:10:43+00:00,processed
1537,27628,45.99,2015-01-21 15:20:26+00:00,processed
1538,27851,49.99,2015-01-21 18:34:15+00:00,processed
1539,27632,49.99,2015-01-22 05:43:34+00:00,processed
1540,27539,49.99,2015-01-22 12:53:59+00:00,processed
1541,27729,45.99,2015-01-22 13:27:10+00:00,processed
1542,27746,59.99,2015-01-22 16:57:20+00:00,processed
1543,27518,49.99,2015-01-22 19:07:51+00:00,processed
1544,27403,59.99,2015-01-22 19:14:21+00:00,processed
1545,27433,49.99,2015-01-24 17:38:50+00:00,processed
1546,27985,45.99,2015-01-25 02:10:34+00:00,processed
1547,27698,49.99,2015-01-25 04:25:55+00:00,processed
1548,28177,49.99,2015-01-25 14:52:44+00:00,processed
1549,28005,59.99,2015-01-26 09:12:47+00:00,processed
1550,28108,49.99,2015-01-26 12:33:39+00:00,processed
1551,28091,45.99,2015-01-27 03:52:37+00:00,processed
1552,28071,45.99,2015-01-27 16:35:41+00:00,processed
1553,28215,45.99,2015-01-28 07:35:07+00:00,processed
1554,28196,49.99,2015-01-28 11:40:43+00:00,processed
1555,27853,49.99,2015-01-28 16:47:36+00:00,processed
1556,27894,49.99,2015-01-28 19:10:34+00:00,processed
1557,27749,45.99,2015-01-29 02:01:56+00:00,processed
1558,28074,49.99,2015-01-29 02:51:44+00:00,processed
1559,28129,45.99,2015-01-29 03:37:20+00:00,processed
1560,27814,49.99,2015-01-29 14:10:13+00:00,processed
1561,28519,49.99,2015-01-29 20:35:59+00:00,processed
1562,28141,49.99,2015-01-29 22:37:23+00:00,processed
1563,28267,45.99,2015-01-30 11:44:27+00:00,processed
1564,28699,45.99,2015-01-30 22:44:47+00:00,processed
1565,28798,45.99,2015-01-30 23:01:28+00:00,processed
1566,28521,49.99,2015-01-31 00:08:53+00:00,processed
1567,27943,59.99,2015-01-31 06:41:31+00:00,processed
1568,28220,49.99,2015-01-31 19:29:31+00:00,processed
1569,28349,49.99,2015-02-01 01:05:36+00:00,processed
1570,28816,49.99,2015-02-01 03:00:31+00:00,processed
1571,28286,49.99,2015-02-01 06:34:53+00:00,processed
1572,28445,29.99,2015-02-02 02:53:04+00:00,processed
1573,28776,49.99,2015-02-02 06:57:14+00:00,processed
1574,28064,59.99,2015-02-02 19:36:37+00:00,processed
1575,28631,49.99,2015-02-02 23:05:39+00:00,processed
1576,28254,29.99,2015-02-02 23:31:27+00:00,processed
1577,28677,49.99,2015-02-03 03:37:55+00:00,processed
1578,28803,49.99,2015-02-03 07:24:32+00:00,processed
1579,28717,49.99,2015-02-05 03:09:27+00:00,processed
1580,28749,45.99,2015-02-05 03:44:35+00:00,processed
1581,28802,29.99,2015-02-05 05:24:04+00:00,processed
1582,28243,45.99,2015-02-05 07:35:45+00:00,processed
1583,28233,59.99,2015-02-05 16:52:05+00:00,processed
1584,28260,59.99,2015-02-05 19:30:40+00:00,processed
1585,28922,29.99,2015-02-05 22:56:12+00:00,processed
1586,28423,29.99,2015-02-06 01:00:21+00:00,processed
1587,29086,45.99,2015-02-06 04:16:06+00:00,processed
1588,28872,49.99,2015-02-06 14:02:47+00:00,processed
1589,28526,45.99,2015-02-07 00:16:28+00:00,processed
1590,28976,45.99,2015-02-07 03:32:32+00:00,processed
1591,29155,59.99,2015-02-07 14:34:08+00:00,processed
1592,29089,45.99,2015-02-08 05:04:26+00:00,processed
1593,29367,49.99,2015-02-08 12:59:24+00:00,processed
1594,28847,49.99,2015-02-08 17:38:06+00:00,processed
1595,28790,49.99,2015-02-09 20:08:18+00:00,processed
1596,28594,45.99,2015-02-10 06:56:44+00:00,processed
1597,29050,45.99,2015-02-10 07:25:09+00:00,processed
1598,28668,45.99,2015-02-10 10:34:19+00:00,processed
1599,29363,49.99,2015-02-10 15:53:37+00:00,processed
1600,28849,49.99,2015-02-10 20:42:43+00:00,processed
1601,29214,49.99,2015-02-11 13:14:54+00:00,processed
1602,28663,59.99,2015-02-12 02:18:22+00:00,processed
1603,28802,49.99,2015-02-12 06:24:04+00:00,processed
1604,29223,49.99,2015-02-12 07:08:16+00:00,processed
1605,28727,49.99,2015-02-12 13:42:34+00:00,processed
1606,29495,45.99,2015-02-12 14:57:18+00:00,processed
1607,28858,45.99,2015-02-13 14:14:30+00:00,processed
1608,29048,49.99,2015-02-13 17:27:19+00:00,processed
1609,29933,49.99,2015-02-15 03:09:49+00:00,processed
1610,29488,29.99,2015-02-15 07:36:03+00:00,processed
1611,29103,45.99,2015-02-15 18:18:55+00:00,processed
1612,29372,45.99,2015-02-16 02:46:47+00:00,processed
1613,29594,49.99,2015-02-16 15:02:09+00:00,processed
1614,29359,49.99,2015-02-16 18:48:11+00:00,processed
1615,29855,49.99,2015-02-17 00:23:21+00:00,processed
1616,29093,49.99,2015-02-17 13:39:41+00:00,processed
1617,29090,49.99,2015-02-17 18:52:45+00:00,processed
1618,29895,59.99,2015-02-17 21:38:33+00:00,processed
1619,29675,59.99,2015-02-18 08:32:46+00:00,processed
1620,29403,49.99,2015-02-18 12:37:58+00:00,processed
1621,30100,59.99,2015-02-20 00:24:00+00:00,processed
1622,29503,49.99,2015-02-20 02:51:39+00:00,processed
1623,29964,59.99,2015-02-20 19:45:50+00:00,processed
1624,29550,59.99,2015-02-20 21:48:17+00:00,processed
1625,29292,45.99,2015-02-20 22:06:44+00:00,processed
1626,29547,49.99,2015-02-21 01:35:55+00:00,processed
1627,30344,49.99,2015-02-21 03:00:45+00:00,processed
1628,30279,49.99,2015-02-21 08:57:13+00:00,processed
1629,29624,49.99,2015-02-21 16:55:51+00:00,processed
1630,29953,49.99,2015-02-21 19:43:04+00:00,processed
1631,29916,59.99,2015-02-22 08:02:01+00:00,processed
1632,30450,49.99,2015-02-22 08:44:53+00:00,processed
1633,29478,49.99,2015-02-22 13:55:32+00:00,processed
1634,29843,45.99,2015-02-22 14:06:31+00:00,processed
1635,30134,49.99,2015-02-23 22:30:09+00:00,processed
1636,30054,49.99,2015-02-23 22:54:51+00:00,processed
1637,29990,45.99,2015-02-24 01:52:20+00:00,processed
1638,29530,59.99,2015-02-24 05:18:29+00:00,processed
1639,30263,49.99,2015-02-24 07:46:53+00:00,processed
1640,30151,49.99,2015-02-25 11:15:51+00:00,processed
1641,29833,45.99,2015-02-27 07:39:11+00:00,processed
1642,30300,49.99,2015-02-27 13:20:26+00:00,processed
1643,30444,29.99,2015-02-27 14:49:04+00:00,processed
1644,30288,49.99,2015-02-27 19:49:04+00:00,processed
1645,30034,49.99,2015-02-28 04:40:38+00:00,processed
1646,30858,59.99,2015-02-28 09:39:47+00:00,processed
1647,30367,49.99,2015-02-28 13:32:24+00:00,processed
1648,30878,59.99,2015-03-01 05:44:02+00:00,processed
1649,30731,45.99,2015-03-01 07:09:05+00:00,processed
1650,30371,49.99,2015-03-02 02:56:29+00:00,processed
1651,30699,45.99,2015-03-02 04:28:13+00:00,processed
1652,30844,29.99,2015-03-02 15:38:30+00:00,processed
1653,30397,49.99,2015-03-02 17:50:03+00:00,processed
1654,30746,45.99,2015-03-02 19:15:03+00:00,processed
1655,30867,29.99,2015-03-02 21:42:26+00:00,processed
1656,30931,45.99,2015-03-03 08:06:49+00:00,processed
1657,30553,45.99,2015-03-03 11:26:35+00:00,processed
1658,30933,59.99,2015-03-03 14:36:51+00:00,processed
1659,31066,49.99,2015-03-03 19:08:32+00:00,processed
1660,30509,29.99,2015-03-04 07:28:48+00:00,processed
1661,30977,29.99,2015-03-04 08:18:32+00:00,processed
1662,30845,49.99,2015-03-04 09:38:48+00:00,processed
1663,31132,49.99,2015-03-04 19:07:37+00:00,processed
1664,31113,49.99,2015-03-05 08:01:50+00:00,processed
1665,30641,49.99,2015-03-05 15:06:47+00:00,processed
1666,30941,45.99,2015-03-07 09:10:22+00:00,processed
1667,30810,49.99,2015-03-07 11:25:13+00:00,processed
1668,30486,49.99,2015-03-07 19:55:53+00:00,processed
1669,30571,49.99,2015-03-07 21:15:28+00:00,processed
1670,31311,49.99,2015-03-08 01:59:24+00:00,processed
1671,30884,49.99,2015-03-08 05:08:19+00:00,processed
1672,30901,45.99,2015-03-08 11:32:07+00:00,processed
1673,30718,45.99,2015-03-09 02:20:20+00:00,processed
1674,31078,45.99,2015-03-09 18:45:42+00:00,processed
1675,31283,45.99,2015-03-10 11:59:23+00:00,processed
1676,31040,49.99,2015-03-10 18:12:05+00:00,processed
1677,31023,29.99,2015-03-10 19:26:59+00:00,processed
1678,30722,49.99,2015-03-11 00:47:31+00:00,processed
1679,30952,45.99,2015-03-11 02:57:45+00:00,processed
1680,30804,29.99,2015-03-11 16:47:09+00:00,processed
1681,31181,49.99,2015-03-11 19:45:12+00:00,processed
1682,31486,49.99,2015-03-12 20:36:38+00:00,processed
1683,30872,45.99,2015-03-13 05:05:46+00:00,processed
1684,31489,45.99,2015-03-13 09:39:57+00:00,processed
1685,31183,45.99,2015-03-13 12:05:41+00:00,processed
1686,31561,59.99,2015-03-13 15:01:06+00:00,processed
1687,31256,29.99,2015-03-13 15:25:22+00:00,processed
1688,31014,49.99,2015-03-13 17:33:02+00:00,processed
1689,31622,49.99,2015-03-14 09:53:35+00:00,processed
1690,31578,49.99,2015-03-14 13:21:19+00:00,processed
1691,31720,49.99,2015-03-14 16:11:27+00:00,processed
1692,31638,45.99,2015-03-15 08:40:25+00:00,processed
1693,31905,45.99,2015-03-15 12:31:01+00:00,processed
1694,31335,49.99,2015-03-15 22:33:22+00:00,processed
1695,31984,49.99,2015-03-16 10:30:05+00:00,processed
1696,31449,49.99,2015-03-16 21:21:34+00:00,processed
1697,31133,49.99,2015-03-17 04:09:52+00:00,processed
1698,31695,49.99,2015-03-17 05:40:17+00:00,processed
1699,31281,49.99,2015-03-17 09:52:07+00:00,processed
1700,31486,45.99,2015-03-17 17:36:38+00:00,processed
1701,32043,45.99,2015-03-17 17:53:08+00:00,processed
1702,31527,29.99,2015-03-17 21:45:11+00:00,processed
1703,31266,49.99,2015-03-18 13:55:14+00:00,processed
1704,31545,45.99,2015-03-18 15:00:54+00:00,processed
1705,31914,59.99,2015-03-19 06:18:08+00:00,processed
1706,31579,45.99,2015-03-19 11:28:48+00:00,processed
1707,31517,49.99,2015-03-19 16:46:20+00:00,processed
1708,31412,45.99,2015-03-20 12:44:12+00:00,processed
1709,31957,49.99,2015-03-21 03:22:50+00:00,processed
1710,32072,49.99,2015-03-21 04:05:07+00:00,processed
1711,31699,45.99,2015-03-21 09:18:39+00:00,processed
1712,32065,49.99,2015-03-21 10:13:40+00:00,processed
1713,31690,49.99,2015-03-22 00:42:54+00:00,processed
1714,31678,45.99,2015-03-22 01:40:10+00:00,processed
1715,32152,49.99,2015-03-22 02:31:53+00:00,processed
1716,31760,45.99,2015-03-22 03:15:55+00:00,processed
1717,32077,59.99,2015-03-22 21:30:42+00:00,processed
1718,31871,49.99,2015-03-23 02:52:58+00:00,processed
1719,31830,45.99,2015-03-23 15:19:57+00:00,processed
1720,31733,59.99,2015-03-24 03:47:15+00:00,processed
1721,32055,45.99,2015-03-27 03:24:58+00:00,processed
1722,32191,49.99,2015-03-27 10:10:53+00:00,processed
1723,32051,45.99,2015-03-27 12:16:02+00:00,processed
1724,32156,45.99,2015-03-28 05:34:49+00:00,processed
1725,31884,49.99,2015-03-28 08:38:31+00:00,processed
1726,32111,49.99,2015-03-29 23:41:36+00:00,processed
1727,32255,59.99,2015-03-30 09:37:23+00:00,processed
1728,32049,49.99,2015-03-30 21:33:51+00:00,processed
1729,32090,49.99,2015-03-31 19:59:48+00:00,processed
1730,32079,59.99,2015-04-01 03:54:48+00:00,processed
1731,32252,45.99,2015-04-01 18:11:08+00:00,processed
