customer_id,acquired_at,acquisition_channel,region
290590,2014-10-17 11:40:20+00:00,Google,unknown
290591,2014-10-17 11:42:24+00:00,Google,unknown
290592,2014-10-17 11:42:35+00:00,Google,unknown
290593,2014-10-17 11:42:37+00:00,Google,unknown
290594,2014-10-17 11:43:42+00:00,Google,unknown
290595,2014-10-17 11:43:48+00:00,Bing,unknown
290596,2014-10-17 11:44:46+00:00,Google,unknown
290597,2014-10-17 11:46:25+00:00,Google,unknown
290598,2014-10-17 11:46:58+00:00,Google,unknown
290599,2014-10-17 11:46:58+00:00,Meta,unknown
290600,2014-10-17 11:51:13+00:00,Bing,unknown
290601,2014-10-17 11:54:53+00:00,Bing,unknown
290602,2014-10-17 11:58:03+00:00,Google,unknown
290603,2014-10-17 11:58:33+00:00,Bing,unknown
290604,2014-10-17 11:58:39+00:00,Google,unknown
290605,2014-10-17 11:58:42+00:00,Meta,unknown
290606,2014-10-17 12:09:49+00:00,Google,unknown
290607,2014-10-17 12:10:02+00:00,Google,unknown
290608,2014-10-17 12:11:03+00:00,Google,unknown
290609,2014-10-17 12:11:15+00:00,Google,unknown
290610,2014-10-17 12:11:54+00:00,Google,unknown
290611,2014-10-17 12:12:04+00:00,Google,unknown
290612,2014-10-17 12:14:51+00:00,Google,unknown
290613,2014-10-17 12:17:20+00:00,Google,unknown
290614,2014-10-17 12:17:55+00:00,Google,unknown
290615,2014-10-17 12:18:01+00:00,Bing,unknown
290616,2014-10-17 12:22:56+00:00,Meta,unknown
290617,2014-10-17 12:26:04+00:00,Google,unknown
290618,2014-10-17 12:29:15+00:00,Google,unknown
290619,2014-10-17 12:30:21+00:00,Google,unknown
290620,2014-10-17 12:34:45+00:00,Google,unknown
290621,2014-10-17 12:35:00+00:00,Google,unknown
290622,2014-10-17 12:37:48+00:00,Google,unknown
290623,2014-10-17 12:38:25+00:00,direct,unknown
290624,2014-10-17 12:40:54+00:00,Meta,unknown
290625,2014-10-17 12:41:07+00:00,Bing,unknown
290626,2014-10-17 12:41:25+00:00,Google,unknown
290627,2014-10-17 12:42:00+00:00,Google,unknown
290628,2014-10-17 12:42:08+00:00,Bing,unknown
290629,2014-10-17 12:42:36+00:00,Bing,unknown
290630,2014-10-17 12:44:23+00:00,Google,unknown
290631,2014-10-17 12:44:43+00:00,Google,unknown
290632,2014-10-17 12:45:28+00:00,Google,unknown
290633,2014-10-17 12:48:32+00:00,Google,unknown
290634,2014-10-17 12:50:31+00:00,Google,unknown
290635,2014-10-17 12:53:48+00:00,Google,unknown
290636,2014-10-17 12:53:53+00:00,Google,unknown
290637,2014-10-17 12:54:40+00:00,Google,unknown
290638,2014-10-17 12:56:00+00:00,Google,unknown
290639,2014-10-17 12:59:10+00:00,Google,unknown
290640,2014-10-17 13:00:03+00:00,Google,unknown
290641,2014-10-17 13:01:16+00:00,Google,unknown
290642,2014-10-17 13:01:57+00:00,Bing,unknown
290643,2014-10-17 13:02:49+00:00,Google,unknown
290644,2014-10-17 13:03:06+00:00,Google,unknown
290645,2014-10-17 13:03:52+00:00,Referral,unknown
290646,2014-10-17 13:03:58+00:00,Google,unknown
290647,2014-10-17 13:05:28+00:00,Google,unknown
290648,2014-10-17 13:05:52+00:00,direct,unknown
290649,2014-10-17 13:07:54+00:00,Google,unknown
290650,2014-10-17 13:10:18+00:00,Bing,unknown
290651,2014-10-17 13:11:58+00:00,direct,unknown
290652,2014-10-17 13:12:20+00:00,Google,unknown
290653,2014-10-17 13:17:51+00:00,Google,unknown
290654,2014-10-17 13:21:27+00:00,Google,unknown
290655,2014-10-17 13:21:45+00:00,Google,unknown
290656,2014-10-17 13:25:29+00:00,Meta,unknown
290657,2014-10-17 13:31:22+00:00,Google,unknown
290658,2014-10-17 13:32:33+00:00,Bing,unknown
290659,2014-10-17 13:34:54+00:00,Google,unknown
290660,2014-10-17 13:35:06+00:00,Bing,unknown
290661,2014-10-17 13:35:28+00:00,Google,unknown
290662,2014-10-17 13:37:16+00:00,Google,unknown
290663,2014-10-17 13:37:21+00:00,Google,unknown
290664,2014-10-17 13:37:28+00:00,Google,unknown
290665,2014-10-17 13:38:03+00:00,Google,unknown
290666,2014-10-17 13:38:08+00:00,Google,unknown
290667,2014-10-17 13:41:11+00:00,Google,unknown
290668,2014-10-17 13:43:10+00:00,Bing,unknown
290669,2014-10-17 13:44:17+00:00,Bing,unknown
290670,2014-10-17 13:44:23+00:00,Meta,unknown
290671,2014-10-17 13:46:26+00:00,Google,unknown
290672,2014-10-17 13:48:53+00:00,Google,unknown
290673,2014-10-17 13:49:45+00:00,Google,unknown
290674,2014-10-17 13:50:30+00:00,Bing,unknown
290675,2014-10-17 13:52:45+00:00,Referral,unknown
290676,2014-10-17 13:55:26+00:00,Google,unknown
290677,2014-10-17 13:57:38+00:00,Google,unknown
290678,2014-10-17 14:00:30+00:00,Meta,unknown
290679,2014-10-17 14:00:37+00:00,Google,unknown
290680,2014-10-17 14:00:40+00:00,direct,unknown
290681,2014-10-17 14:02:58+00:00,Google,unknown
290682,2014-10-17 14:06:16+00:00,Google,unknown
290683,2014-10-17 14:06:35+00:00,Google,unknown
290684,2014-10-17 14:06:38+00:00,Google,unknown
290685,2014-10-17 14:07:07+00:00,Google,unknown
290686,2014-10-17 14:08:21+00:00,Google,unknown
290687,2014-10-17 14:11:56+00:00,Google,unknown
290688,2014-10-17 14:12:47+00:00,Google,unknown
290689,2014-10-17 14:12:53+00:00,Bing,unknown
290690,2014-10-17 14:13:30+00:00,direct,unknown
290691,2014-10-17 14:14:12+00:00,Google,unknown
290692,2014-10-17 14:14:41+00:00,direct,unknown
290693,2014-10-17 14:16:15+00:00,Google,unknown
290694,2014-10-17 14:16:37+00:00,Bing,unknown
290695,2014-10-17 14:16:47+00:00,Google,unknown
290696,2014-10-17 14:17:47+00:00,direct,unknown
290697,2014-10-17 14:18:43+00:00,Bing,unknown
290698,2014-10-17 14:19:54+00:00,Meta,unknown
290699,2014-10-17 14:20:37+00:00,Google,unknown
290700,2014-10-17 14:23:19+00:00,Google,unknown
290701,2014-10-17 14:24:06+00:00,Google,unknown
290702,2014-10-17 14:26:17+00:00,Google,unknown
290703,2014-10-17 14:27:11+00:00,Google,unknown
290704,2014-10-17 14:27:31+00:00,Google,unknown
290705,2014-10-17 14:34:17+00:00,Google,unknown
290706,2014-10-17 14:35:08+00:00,Referral,unknown
290707,2014-10-17 14:36:14+00:00,Bing,unknown
290708,2014-10-17 14:37:18+00:00,Meta,unknown
290709,2014-10-17 14:37:44+00:00,Google,unknown
290710,2014-10-17 14:40:06+00:00,Google,unknown
290711,2014-10-17 14:41:11+00:00,Meta,unknown
290712,2014-10-17 14:41:32+00:00,Google,unknown
290713,2014-10-17 14:41:41+00:00,direct,unknown
290714,2014-10-17 14:41:57+00:00,Google,unknown
290715,2014-10-17 14:42:45+00:00,Referral,unknown
290716,2014-10-17 14:48:52+00:00,Google,unknown
290717,2014-10-17 14:50:07+00:00,Google,unknown
290718,2014-10-17 14:57:12+00:00,Google,unknown
290719,2014-10-17 14:57:33+00:00,Google,unknown
290720,2014-10-17 14:59:14+00:00,Google,unknown
290721,2014-10-17 15:02:19+00:00,Google,unknown
290722,2014-10-17 15:02:37+00:00,Google,unknown
290723,2014-10-17 15:04:03+00:00,Google,unknown
290724,2014-10-17 15:04:56+00:00,Bing,unknown
290725,2014-10-17 15:05:38+00:00,Google,unknown
290726,2014-10-17 15:07:24+00:00,Google,unknown
290727,2014-10-17 15:14:21+00:00,Meta,unknown
290728,2014-10-17 15:18:27+00:00,Google,unknown
290729,2014-10-17 15:20:51+00:00,Google,unknown
290730,2014-10-17 15:23:02+00:00,Google,unknown
290731,2014-10-17 15:24:01+00:00,Bing,unknown
290732,2014-10-17 15:24:21+00:00,Bing,unknown
290733,2014-10-17 15:24:27+00:00,Bing,unknown
290734,2014-10-17 15:26:10+00:00,Google,unknown
290735,2014-10-17 15:26:43+00:00,Google,unknown
290736,2014-10-17 15:27:02+00:00,Google,unknown
290737,2014-10-17 15:27:04+00:00,Google,unknown
290738,2014-10-17 15:28:14+00:00,Google,unknown
290739,2014-10-17 15:30:03+00:00,Google,unknown
290740,2014-10-17 15:32:39+00:00,Google,unknown
290741,2014-10-17 15:32:43+00:00,Bing,unknown
290742,2014-10-17 15:34:07+00:00,Bing,unknown
290743,2014-10-17 15:35:23+00:00,Google,unknown
290744,2014-10-17 15:36:10+00:00,Google,unknown
290745,2014-10-17 15:37:25+00:00,Google,unknown
290746,2014-10-17 15:40:39+00:00,Google,unknown
290747,2014-10-17 15:42:48+00:00,Google,unknown
290748,2014-10-17 15:43:39+00:00,Google,unknown
290749,2014-10-17 15:43:57+00:00,Google,unknown
290750,2014-10-17 15:45:25+00:00,Google,unknown
290751,2014-10-17 15:46:51+00:00,Meta,unknown
290752,2014-10-17 15:48:14+00:00,Google,unknown
290753,2014-10-17 15:48:52+00:00,Google,unknown
290754,2014-10-17 15:51:19+00:00,Meta,unknown
290755,2014-10-17 15:53:16+00:00,Google,unknown
290756,2014-10-17 15:54:47+00:00,direct,unknown
290757,2014-10-17 15:55:00+00:00,Referral,unknown
290758,2014-10-17 15:55:06+00:00,Google,unknown
290759,2014-10-17 15:57:39+00:00,Google,unknown
290760,2014-10-17 15:58:08+00:00,Bing,unknown
290761,2014-10-17 16:00:37+00:00,Google,unknown
290762,2014-10-17 16:01:39+00:00,Google,unknown
290763,2014-10-17 16:01:45+00:00,Google,unknown
290764,2014-10-17 16:03:30+00:00,Google,unknown
290765,2014-10-17 16:03:33+00:00,Google,unknown
290766,2014-10-17 16:04:24+00:00,direct,unknown
290767,2014-10-17 16:05:09+00:00,Bing,unknown
290768,2014-10-17 16:05:49+00:00,Google,unknown
290769,2014-10-17 16:08:53+00:00,Google,unknown
290770,2014-10-17 16:11:15+00:00,Google,unknown
290771,2014-10-17 16:12:34+00:00,Google,unknown
290772,2014-10-17 16:13:15+00:00,Google,unknown
290773,2014-10-17 16:13:55+00:00,Bing,unknown
290774,2014-10-17 16:14:32+00:00,Referral,unknown
290775,2014-10-17 16:15:04+00:00,Google,unknown
290776,2014-10-17 16:15:05+00:00,Google,unknown
290777,2014-10-17 16:16:05+00:00,Referral,unknown
290778,2014-10-17 16:16:41+00:00,Google,unknown
290779,2014-10-17 16:17:13+00:00,Google,unknown
290780,2014-10-17 16:18:20+00:00,Google,unknown
290781,2014-10-17 16:19:37+00:00,Bing,unknown
290782,2014-10-17 16:19:53+00:00,Referral,unknown
290783,2014-10-17 16:20:14+00:00,Referral,unknown
290784,2014-10-17 16:20:56+00:00,Google,unknown
290785,2014-10-17 16:22:43+00:00,Google,unknown
290786,2014-10-17 16:23:14+00:00,Google,unknown
290787,2014-10-17 16:24:08+00:00,Google,unknown
290788,2014-10-17 16:24:11+00:00,Google,unknown
290789,2014-10-17 16:24:42+00:00,Bing,unknown
290790,2014-10-17 16:25:11+00:00,Google,unknown
290791,2014-10-17 16:25:40+00:00,Meta,unknown
290792,2014-10-17 16:26:15+00:00,Google,unknown
290793,2014-10-17 16:27:38+00:00,Google,unknown
290794,2014-10-17 16:31:48+00:00,Google,unknown
290795,2014-10-17 16:32:28+00:00,Google,unknown
290796,2014-10-17 16:33:34+00:00,Google,unknown
290797,2014-10-17 16:35:18+00:00,Google,unknown
290798,2014-10-17 16:36:14+00:00,Google,unknown
290799,2014-10-17 16:37:18+00:00,Google,unknown
290800,2014-10-17 16:37:22+00:00,Google,unknown
290801,2014-10-17 16:39:35+00:00,Bing,unknown
290802,2014-10-17 16:41:09+00:00,Google,unknown
290803,2014-10-17 16:41:23+00:00,Google,unknown
290804,2014-10-17 16:42:55+00:00,Bing,unknown
290805,2014-10-17 16:44:57+00:00,Google,unknown
290806,2014-10-17 16:46:15+00:00,Google,unknown
290807,2014-10-17 16:47:09+00:00,Google,unknown
290808,2014-10-17 16:48:18+00:00,Google,unknown
290809,2014-10-17 16:49:13+00:00,Google,unknown
290810,2014-10-17 16:50:41+00:00,Bing,unknown
290811,2014-10-17 16:50:49+00:00,Referral,unknown
290812,2014-10-17 16:51:07+00:00,Bing,unknown
290813,2014-10-17 16:52:39+00:00,Google,unknown
290814,2014-10-17 16:53:34+00:00,Google,unknown
290815,2014-10-17 16:57:57+00:00,Google,unknown
290816,2014-10-17 16:59:17+00:00,Google,unknown
290817,2014-10-17 17:09:01+00:00,Google,unknown
290818,2014-10-17 17:14:31+00:00,Bing,unknown
290819,2014-10-17 17:15:09+00:00,Google,unknown
290820,2014-10-17 17:17:29+00:00,direct,unknown
290821,2014-10-17 17:17:55+00:00,Bing,unknown
290822,2014-10-17 17:21:47+00:00,Google,unknown
290823,2014-10-17 17:21:50+00:00,Google,unknown
290824,2014-10-17 17:22:53+00:00,Google,unknown
290825,2014-10-17 17:23:27+00:00,Google,unknown
290826,2014-10-17 17:30:47+00:00,Google,unknown
290827,2014-10-17 17:35:02+00:00,Google,unknown
290828,2014-10-17 17:36:28+00:00,Google,unknown
290829,2014-10-17 17:37:39+00:00,Google,unknown
290830,2014-10-17 17:39:44+00:00,Google,unknown
290831,2014-10-17 17:55:57+00:00,Google,unknown
290832,2014-10-17 17:56:32+00:00,Bing,unknown
290833,2014-10-17 17:59:17+00:00,Referral,unknown
290834,2014-10-17 18:00:13+00:00,Google,unknown
290835,2014-10-17 18:03:24+00:00,Google,unknown
290836,2014-10-17 18:05:39+00:00,Bing,unknown
290837,2014-10-17 18:10:32+00:00,Google,unknown
290838,2014-10-17 18:13:20+00:00,Google,unknown
290839,2014-10-17 18:13:53+00:00,Meta,unknown
290840,2014-10-17 18:15:40+00:00,Google,unknown
290841,2014-10-17 18:22:16+00:00,Bing,unknown
290842,2014-10-17 18:24:13+00:00,Bing,unknown
290843,2014-10-17 18:27:52+00:00,Google,unknown
290844,2014-10-17 18:32:13+00:00,Google,unknown
290845,2014-10-17 18:32:56+00:00,Referral,unknown
290846,2014-10-17 18:33:21+00:00,Google,unknown
290847,2014-10-17 18:33:33+00:00,Google,unknown
290848,2014-10-17 18:34:08+00:00,Google,unknown
290849,2014-10-17 18:39:02+00:00,direct,unknown
290850,2014-10-17 18:39:31+00:00,direct,unknown
290851,2014-10-17 18:40:02+00:00,Google,unknown
290852,2014-10-17 18:43:06+00:00,Bing,unknown
290853,2014-10-17 18:43:36+00:00,Google,unknown
290854,2014-10-17 18:49:31+00:00,Referral,unknown
290855,2014-10-17 18:50:58+00:00,Google,unknown
290856,2014-10-17 18:51:59+00:00,Google,unknown
290857,2014-10-17 18:54:26+00:00,Meta,unknown
290858,2014-10-17 18:56:53+00:00,Google,unknown
290859,2014-10-17 18:57:19+00:00,Google,unknown
290860,2014-10-17 18:58:20+00:00,Google,unknown
290861,2014-10-17 19:02:20+00:00,Meta,unknown
290862,2014-10-17 19:05:05+00:00,Google,unknown
290863,2014-10-17 19:06:34+00:00,Google,unknown
290864,2014-10-17 19:08:30+00:00,Google,unknown
290865,2014-10-17 19:10:43+00:00,Google,unknown
290866,2014-10-17 19:12:42+00:00,Google,unknown
290867,2014-10-17 19:19:52+00:00,Google,unknown
290868,2014-10-17 19:26:30+00:00,Bing,unknown
290869,2014-10-17 19:26:41+00:00,Meta,unknown
290870,2014-10-17 19:27:13+00:00,Google,unknown
290871,2014-10-17 19:34:05+00:00,Bing,unknown
290872,2014-10-17 19:34:57+00:00,Google,unknown
290873,2014-10-17 19:35:51+00:00,direct,unknown
290874,2014-10-17 19:37:50+00:00,Google,unknown
290875,2014-10-17 19:43:42+00:00,Google,unknown
290876,2014-10-17 19:48:27+00:00,Google,unknown
290877,2014-10-17 19:57:23+00:00,Bing,unknown
290878,2014-10-17 19:58:55+00:00,Google,unknown
290879,2014-10-17 19:59:33+00:00,Google,unknown
290880,2014-10-17 20:00:33+00:00,Referral,unknown
290881,2014-10-17 20:01:40+00:00,Google,unknown
290882,2014-10-17 20:05:13+00:00,Bing,unknown
290883,2014-10-17 20:08:23+00:00,Google,unknown
290884,2014-10-17 20:11:08+00:00,Google,unknown
290885,2014-10-17 20:11:39+00:00,Bing,unknown
290886,2014-10-17 20:14:39+00:00,Google,unknown
290887,2014-10-17 20:17:45+00:00,Google,unknown
290888,2014-10-17 20:18:18+00:00,Google,unknown
290889,2014-10-17 20:18:38+00:00,Bing,unknown
290890,2014-10-17 20:22:42+00:00,Google,unknown
290891,2014-10-17 20:25:16+00:00,Google,unknown
290892,2014-10-17 20:29:57+00:00,Google,unknown
290893,2014-10-17 20:35:01+00:00,Referral,unknown
290894,2014-10-17 20:51:00+00:00,Google,unknown
290895,2014-10-17 20:53:20+00:00,Bing,unknown
290896,2014-10-17 21:04:50+00:00,Google,unknown
290897,2014-10-17 21:09:24+00:00,Referral,unknown
290898,2014-10-17 21:10:00+00:00,Google,unknown
290899,2014-10-17 21:17:19+00:00,Bing,unknown
290900,2014-10-17 21:19:30+00:00,Google,unknown
290901,2014-10-17 21:25:06+00:00,Google,unknown
290902,2014-10-17 21:30:30+00:00,Google,unknown
290903,2014-10-17 21:32:35+00:00,direct,unknown
290904,2014-10-17 21:33:01+00:00,Google,unknown
290905,2014-10-17 21:44:09+00:00,Google,unknown
290906,2014-10-17 21:47:08+00:00,Google,unknown
290907,2014-10-17 21:58:13+00:00,direct,unknown
290908,2014-10-17 21:58:34+00:00,Google,unknown
290909,2014-10-17 22:01:11+00:00,direct,unknown
290910,2014-10-17 22:02:30+00:00,Google,unknown
290911,2014-10-17 22:14:35+00:00,Google,unknown
290912,2014-10-17 22:19:33+00:00,Referral,unknown
290913,2014-10-17 22:20:51+00:00,direct,unknown
290914,2014-10-17 22:23:58+00:00,Meta,unknown
290915,2014-10-17 22:26:05+00:00,Google,unknown
290916,2014-10-17 22:26:47+00:00,Google,unknown
290917,2014-10-17 22:28:18+00:00,Referral,unknown
290918,2014-10-17 22:28:44+00:00,Google,unknown
290919,2014-10-17 22:33:45+00:00,Google,unknown
290920,2014-10-17 22:36:48+00:00,Google,unknown
290921,2014-10-17 22:37:54+00:00,Google,unknown
290922,2014-10-17 22:41:07+00:00,Google,unknown
290923,2014-10-17 22:45:25+00:00,Google,unknown
290924,2014-10-17 22:46:39+00:00,Google,unknown
290925,2014-10-17 22:49:06+00:00,Google,unknown
290926,2014-10-17 22:49:41+00:00,Google,unknown
290927,2014-10-17 22:50:33+00:00,Google,unknown
290928,2014-10-17 22:53:34+00:00,direct,unknown
290929,2014-10-17 23:01:51+00:00,Google,unknown
290930,2014-10-17 23:03:43+00:00,Google,unknown
290931,2014-10-17 23:08:37+00:00,Meta,unknown
290932,2014-10-17 23:10:29+00:00,Google,unknown
290933,2014-10-17 23:17:29+00:00,Google,unknown
290934,2014-10-17 23:18:46+00:00,Google,unknown
290935,2014-10-17 23:20:35+00:00,Referral,unknown
290936,2014-10-17 23:33:50+00:00,Google,unknown
290937,2014-10-17 23:36:18+00:00,direct,unknown
290938,2014-10-17 23:42:09+00:00,Google,unknown
290939,2014-10-17 23:42:44+00:00,Google,unknown
290940,2014-10-17 23:43:34+00:00,direct,unknown
290941,2014-10-17 23:46:49+00:00,Google,unknown
290942,2014-10-17 23:49:44+00:00,Bing,unknown
290943,2014-10-18 00:00:21+00:00,Google,unknown
290944,2014-10-18 00:03:40+00:00,Bing,unknown
290945,2014-10-18 00:05:05+00:00,Google,unknown
290946,2014-10-18 00:07:07+00:00,Google,unknown
290947,2014-10-18 00:13:50+00:00,Google,unknown
290948,2014-10-18 00:23:16+00:00,Google,unknown
290949,2014-10-18 00:26:27+00:00,Google,unknown
290950,2014-10-18 00:29:22+00:00,Google,unknown
290951,2014-10-18 00:35:03+00:00,Bing,unknown
290952,2014-10-18 00:35:32+00:00,Referral,unknown
290953,2014-10-18 00:40:36+00:00,Google,unknown
290954,2014-10-18 00:51:05+00:00,Google,unknown
290955,2014-10-18 00:54:13+00:00,direct,unknown
290956,2014-10-18 00:57:12+00:00,Google,unknown
290957,2014-10-18 01:01:41+00:00,Google,unknown
290958,2014-10-18 01:03:01+00:00,Google,unknown
290959,2014-10-18 01:07:55+00:00,Google,unknown
290960,2014-10-18 01:14:17+00:00,Google,unknown
290961,2014-10-18 01:17:56+00:00,Google,unknown
290962,2014-10-18 01:35:07+00:00,Bing,unknown
290963,2014-10-18 01:37:02+00:00,Google,unknown
290964,2014-10-18 01:38:24+00:00,Google,unknown
290965,2014-10-18 01:40:14+00:00,Bing,unknown
290966,2014-10-18 01:41:35+00:00,Google,unknown
290967,2014-10-18 01:45:32+00:00,Google,unknown
290968,2014-10-18 01:49:23+00:00,Google,unknown
290969,2014-10-18 01:55:15+00:00,Google,unknown
290970,2014-10-18 01:58:52+00:00,Google,unknown
290971,2014-10-18 02:04:46+00:00,Google,unknown
290972,2014-10-18 02:22:30+00:00,Google,unknown
290973,2014-10-18 02:40:34+00:00,Google,unknown
290974,2014-10-18 02:41:28+00:00,direct,unknown
290975,2014-10-18 03:01:34+00:00,Google,unknown
290976,2014-10-18 03:06:51+00:00,Google,unknown
290977,2014-10-18 03:36:24+00:00,Google,unknown
290978,2014-10-18 03:57:54+00:00,Bing,unknown
290979,2014-10-18 04:02:53+00:00,Google,unknown
290980,2014-10-18 04:21:01+00:00,Bing,unknown
290981,2014-10-18 04:24:33+00:00,Bing,unknown
290982,2014-10-18 04:41:11+00:00,Google,unknown
290983,2014-10-18 04:41:19+00:00,direct,unknown
290984,2014-10-18 04:41:41+00:00,Google,unknown
290985,2014-10-18 04:42:47+00:00,Google,unknown
290986,2014-10-18 04:55:38+00:00,Google,unknown
290987,2014-10-18 05:16:32+00:00,Google,unknown
290988,2014-10-18 05:19:53+00:00,Google,unknown
290989,2014-10-18 05:31:43+00:00,Google,unknown
290990,2014-10-18 05:47:28+00:00,Meta,unknown
290991,2014-10-18 05:55:53+00:00,Google,unknown
290992,2014-10-18 05:58:38+00:00,Bing,unknown
290993,2014-10-18 06:11:41+00:00,Meta,unknown
290994,2014-10-18 06:26:12+00:00,Google,unknown
290995,2014-10-18 06:28:39+00:00,Bing,unknown
290996,2014-10-18 06:28:40+00:00,Google,unknown
290997,2014-10-18 06:37:11+00:00,Google,unknown
290998,2014-10-18 06:49:05+00:00,Google,unknown
290999,2014-10-18 06:51:50+00:00,Bing,unknown
291000,2014-10-18 06:53:17+00:00,Google,unknown
291001,2014-10-18 07:00:06+00:00,Google,unknown
291002,2014-10-18 07:00:40+00:00,Bing,unknown
291003,2014-10-18 07:06:40+00:00,Referral,unknown
291004,2014-10-18 07:13:50+00:00,Google,unknown
291005,2014-10-18 07:19:52+00:00,Referral,unknown
291006,2014-10-18 07:26:16+00:00,Google,unknown
291007,2014-10-18 07:26:18+00:00,direct,unknown
291008,2014-10-18 07:34:51+00:00,Google,unknown
291009,2014-10-18 07:36:32+00:00,Google,unknown
291010,2014-10-18 07:41:02+00:00,Google,unknown
291011,2014-10-18 07:43:44+00:00,Referral,unknown
291012,2014-10-18 07:48:38+00:00,Bing,unknown
291013,2014-10-18 08:08:43+00:00,Bing,unknown
291014,2014-10-18 08:20:19+00:00,Google,unknown
291015,2014-10-18 08:25:05+00:00,Referral,unknown
291016,2014-10-18 08:31:46+00:00,Google,unknown
291017,2014-10-18 08:38:35+00:00,Google,unknown
291018,2014-10-18 08:41:32+00:00,Google,unknown
291019,2014-10-18 08:46:08+00:00,direct,unknown
291020,2014-10-18 08:47:59+00:00,Google,unknown
291021,2014-10-18 08:49:43+00:00,Google,unknown
291022,2014-10-18 08:52:27+00:00,Google,unknown
291023,2014-10-18 08:54:03+00:00,Google,unknown
291024,2014-10-18 08:56:15+00:00,Google,unknown
291025,2014-10-18 08:58:23+00:00,Google,unknown
291026,2014-10-18 09:04:57+00:00,Google,unknown
291027,2014-10-18 09:05:59+00:00,Google,unknown
291028,2014-10-18 09:06:33+00:00,Referral,unknown
291029,2014-10-18 09:11:54+00:00,Meta,unknown
291030,2014-10-18 09:17:06+00:00,Google,unknown
291031,2014-10-18 09:18:25+00:00,Google,unknown
291032,2014-10-18 09:20:43+00:00,Bing,unknown
291033,2014-10-18 09:21:26+00:00,Google,unknown
291034,2014-10-18 09:27:15+00:00,Bing,unknown
291035,2014-10-18 09:29:21+00:00,Google,unknown
291036,2014-10-18 09:34:25+00:00,direct,unknown
291037,2014-10-18 09:42:19+00:00,Google,unknown
291038,2014-10-18 09:42:22+00:00,Google,unknown
291039,2014-10-18 09:58:03+00:00,Google,unknown
291040,2014-10-18 10:02:39+00:00,Bing,unknown
291041,2014-10-18 10:08:06+00:00,Google,unknown
291042,2014-10-18 10:13:37+00:00,Google,unknown
291043,2014-10-18 10:16:21+00:00,Google,unknown
291044,2014-10-18 10:17:25+00:00,Google,unknown
291045,2014-10-18 10:17:59+00:00,Google,unknown
291046,2014-10-18 10:18:57+00:00,Google,unknown
291047,2014-10-18 10:20:29+00:00,Google,unknown
291048,2014-10-18 10:21:21+00:00,Bing,unknown
291049,2014-10-18 10:21:28+00:00,Google,unknown
291050,2014-10-18 10:29:56+00:00,direct,unknown
291051,2014-10-18 10:30:11+00:00,Google,unknown
291052,2014-10-18 10:31:01+00:00,Google,unknown
291053,2014-10-18 10:36:50+00:00,Google,unknown
291054,2014-10-18 10:38:13+00:00,Google,unknown
291055,2014-10-18 10:43:05+00:00,Google,unknown
291056,2014-10-18 10:48:00+00:00,Google,unknown
291057,2014-10-18 10:48:54+00:00,Google,unknown
291058,2014-10-18 10:49:04+00:00,Google,unknown
291059,2014-10-18 10:49:56+00:00,Google,unknown
291060,2014-10-18 10:54:35+00:00,Google,unknown
291061,2014-10-18 11:04:14+00:00,Google,unknown
291062,2014-10-18 11:23:05+00:00,Meta,unknown
291063,2014-10-18 11:24:25+00:00,Google,unknown
291064,2014-10-18 11:27:29+00:00,Meta,unknown
291065,2014-10-18 11:30:18+00:00,Google,unknown
291066,2014-10-18 11:35:33+00:00,Bing,unknown
291067,2014-10-18 11:36:56+00:00,Google,unknown
291068,2014-10-18 11:38:29+00:00,Google,unknown
291069,2014-10-18 11:38:39+00:00,Google,unknown
291070,2014-10-18 11:39:41+00:00,Google,unknown
291071,2014-10-18 11:44:01+00:00,Bing,unknown
291072,2014-10-18 11:44:27+00:00,Referral,unknown
291073,2014-10-18 11:48:37+00:00,Google,unknown
291074,2014-10-18 11:48:55+00:00,Google,unknown
291075,2014-10-18 11:55:12+00:00,Google,unknown
291076,2014-10-18 12:00:01+00:00,Google,unknown
291077,2014-10-18 12:03:19+00:00,Google,unknown
291078,2014-10-18 12:05:19+00:00,Google,unknown
291079,2014-10-18 12:06:45+00:00,Google,unknown
291080,2014-10-18 12:08:02+00:00,Google,unknown
291081,2014-10-18 12:14:33+00:00,Bing,unknown
291082,2014-10-18 12:24:23+00:00,Google,unknown
291083,2014-10-18 12:26:12+00:00,Meta,unknown
291084,2014-10-18 12:36:20+00:00,Google,unknown
291085,2014-10-18 12:36:27+00:00,Google,unknown
291086,2014-10-18 12:37:41+00:00,Google,unknown
291087,2014-10-18 12:37:59+00:00,Google,unknown
291088,2014-10-18 12:38:45+00:00,Google,unknown
291089,2014-10-18 12:41:20+00:00,Google,unknown
291090,2014-10-18 12:44:45+00:00,Google,unknown
291091,2014-10-18 12:49:05+00:00,Google,unknown
291092,2014-10-18 13:06:58+00:00,Referral,unknown
291093,2014-10-18 13:07:44+00:00,Google,unknown
291094,2014-10-18 13:16:22+00:00,Google,unknown
291095,2014-10-18 13:23:27+00:00,Google,unknown
291096,2014-10-18 13:25:34+00:00,Google,unknown
291097,2014-10-18 13:26:15+00:00,Google,unknown
291098,2014-10-18 13:33:56+00:00,Google,unknown
291099,2014-10-18 13:34:07+00:00,Google,unknown
291100,2014-10-18 13:34:57+00:00,Google,unknown
291101,2014-10-18 13:37:38+00:00,Google,unknown
291102,2014-10-18 13:43:13+00:00,Google,unknown
